央卫综合ᵛ𝟰,#genre#
广东卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_GUANGDONG-HQ/G_GUANGDONG-HQ.m3u8
深圳卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8
海南卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HAINAN-HQ/G_HAINAN-HQ.m3u8
云南卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_YUNNAN-HQ/G_YUNNAN-HQ.m3u8
贵州卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_GUIZHOU-HQ/G_GUIZHOU-HQ.m3u8
东南卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_DONGNAN-HQ/G_DONGNAN-HQ.m3u8
厦门卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_XIAMEN/G_XIAMEN.m3u8
江西卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JIANGXI-HQ/G_JIANGXI-HQ.m3u8
安徽卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_ANHUI-HQ/G_ANHUI-HQ.m3u8
湖南卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HUNAN-HQ/G_HUNAN-HQ.m3u8
湖北卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HUBEI-HQ/G_HUBEI-HQ.m3u8
河南卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HENAN-HQ/G_HENAN-HQ.m3u8
河北卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HEBEI-HQ/G_HEBEI-HQ.m3u8
重庆卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_CHONGQING-HQ/G_CHONGQING-HQ.m3u8
浙江卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_ZHEJIANG-HQ/G_ZHEJIANG-HQ.m3u8
江苏卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JIANGSU-HQ/G_JIANGSU-HQ.m3u8
东方卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_DONGFANG-HQ/G_DONGFANG-HQ.m3u8
山东卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANDONG-HQ/G_SHANDONG-HQ.m3u8
山东教育卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_SDETV/G_SDETV.m3u8
北京卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_BEIJING-HQ/G_BEIJING-HQ.m3u8
天津卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_TIANJIN-HQ/G_TIANJIN-HQ.m3u8
辽宁卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_LIAONING-HQ/G_LIAONING-HQ.m3u8
吉林卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JILIN-HQ/G_JILIN-HQ.m3u8
延边卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_YANBIAN/G_YANBIAN.m3u8
黑龙江卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_HEILONGJIANG-HQ/G_HEILONGJIANG-HQ.m3u8
陕西卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANXI-HQ/G_SHANXI-HQ.m3u8
农林卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_NONGLIN/G_NONGLIN.m3u8
山西卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_SHANXIWS/G_SHANXIWS.m3u8
甘肃卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_GANSU-HQ/G_GANSU-HQ.m3u8
宁夏卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_NINGXIA/G_NINGXIA.m3u8
青海卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_QINGHAI/G_QINGHAI.m3u8
西藏卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_XIZANG/G_XIZANG.m3u8
新疆卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_XINJIANG/G_XINJIANG.m3u8
兵团卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_BINGTUAN/G_BINGTUAN.m3u8
内蒙古卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_NEIMENGGU/G_NEIMENGGU.m3u8
康巴卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_KANGBA/G_KANGBA.m3u8
安多卫视,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_ANDUO/G_ANDUO.m3u8
卡酷少儿,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_KAKU/G_KAKU.m3u8
金鹰卡通,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JINYING/G_JINYING.m3u8
优漫卡通,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_YOUMAN/G_YOUMAN.m3u8
哈哈炫动,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8
嘉佳卡通,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JIAJIA/G_JIAJIA.m3u8
家庭理财,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_JIATINGLC/G_JIATINGLC.m3u8
发现之旅,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_FAXIANZL/G_FAXIANZL.m3u8
老故事,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_LAOGUSHI/G_LAOGUSHI.m3u8
女性时尚,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_NVXINGSS/G_NVXINGSS.m3u8
国学频道,http://153.99.64.96/gdctcc-livod.ks-cdn.gitv.tv/gitv_live/G_GUOXUE/G_GUOXUE.m3u8







NBA咪咕,#genre#
NBA咪咕播01,http://47.238.77.20:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
NBA咪咕播02,http://47.238.77.20:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
NBA咪咕播03,http://47.238.77.20:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
NBA咪咕播04,http://47.238.77.20:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
NBA咪咕播05,http://47.238.77.20:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
NBA咪咕播06,http://47.238.77.20:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
NBA咪咕播07,http://47.238.77.20:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
NBA咪咕播08,http://47.238.77.20:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
NBA咪咕播09,http://47.238.77.20:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
NBA咪咕播10,http://47.238.77.20:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
NBA咪咕播11,http://47.238.77.20:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
NBA咪咕播12,http://47.238.77.20:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
NBA咪咕播13,http://47.238.77.20:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
NBA咪咕播14,http://47.238.77.20:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
NBA咪咕播15,http://47.238.77.20:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
NBA咪咕播16,http://47.238.77.20:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
NBA咪咕播17,http://47.238.77.20:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
NBA咪咕播18,http://47.238.77.20:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
NBA咪咕播19,http://47.238.77.20:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
NBA咪咕播20,http://47.238.77.20:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
NBA咪咕播21,http://47.238.77.20:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
NBA咪咕播22,http://47.238.77.20:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
NBA咪咕播23,http://47.238.77.20:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
NBA咪咕播24,http://47.238.77.20:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
NBA咪咕播25,http://47.238.77.20:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
NBA咪咕播26,http://47.238.77.20:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
NBA咪咕播27,http://47.238.77.20:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
NBA咪咕播28,http://47.238.77.20:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
NBA咪咕播29,http://47.238.77.20:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
NBA咪咕播30,http://47.238.77.20:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
NBA咪咕播31,http://47.238.77.20:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
NBA咪咕播32,http://47.238.77.20:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
NBA咪咕播33,http://47.238.77.20:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
NBA咪咕播34,http://47.238.77.20:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
NBA咪咕播35,http://47.238.77.20:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
NBA咪咕播36,http://47.238.77.20:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
NBA咪咕播37,http://47.238.77.20:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
NBA咪咕播38,http://47.238.77.20:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
NBA咪咕播39,http://47.238.77.20:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
NBA咪咕播40,http://47.238.77.20:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
NBA咪咕播41,http://47.238.77.20:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
NBA咪咕播42,http://47.238.77.20:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
NBA咪咕播43,http://47.238.77.20:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
NBA咪咕播44,http://47.238.77.20:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
NBA咪咕播45,http://47.238.77.20:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
NBA咪咕播46,http://47.238.77.20:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
NBA咪咕播47,http://47.238.77.20:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
NBA咪咕播48,http://47.238.77.20:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
NBA咪咕播49,http://47.238.77.20:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
NBA咪咕播50,http://47.238.77.20:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
NBA咪咕播51,http://47.238.77.20:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
NBA咪咕播52,http://47.238.77.20:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
NBA咪咕播53,http://47.238.77.20:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
NBA咪咕壹4K,http://47.238.77.20:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
NBA咪咕贰4K,http://47.238.77.20:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
NBA咪咕播01,http://b.zgjok.com:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
NBA咪咕播02,http://b.zgjok.com:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
NBA咪咕播03,http://b.zgjok.com:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
NBA咪咕播04,http://b.zgjok.com:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
NBA咪咕播05,http://b.zgjok.com:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
NBA咪咕播06,http://b.zgjok.com:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
NBA咪咕播07,http://b.zgjok.com:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
NBA咪咕播08,http://b.zgjok.com:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
NBA咪咕播09,http://b.zgjok.com:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
NBA咪咕播10,http://b.zgjok.com:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
NBA咪咕播11,http://b.zgjok.com:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
NBA咪咕播12,http://b.zgjok.com:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
NBA咪咕播13,http://b.zgjok.com:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
NBA咪咕播14,http://b.zgjok.com:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
NBA咪咕播15,http://b.zgjok.com:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
NBA咪咕播16,http://b.zgjok.com:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
NBA咪咕播17,http://b.zgjok.com:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
NBA咪咕播18,http://b.zgjok.com:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
NBA咪咕播19,http://b.zgjok.com:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
NBA咪咕播20,http://b.zgjok.com:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
NBA咪咕播21,http://b.zgjok.com:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
NBA咪咕播22,http://b.zgjok.com:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
NBA咪咕播23,http://b.zgjok.com:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
NBA咪咕播24,http://b.zgjok.com:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
NBA咪咕播25,http://b.zgjok.com:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
NBA咪咕播26,http://b.zgjok.com:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
NBA咪咕播27,http://b.zgjok.com:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
NBA咪咕播28,http://b.zgjok.com:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
NBA咪咕播29,http://b.zgjok.com:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
NBA咪咕播30,http://b.zgjok.com:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
NBA咪咕播31,http://b.zgjok.com:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
NBA咪咕播32,http://b.zgjok.com:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
NBA咪咕播33,http://b.zgjok.com:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
NBA咪咕播34,http://b.zgjok.com:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
NBA咪咕播35,http://b.zgjok.com:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
NBA咪咕播36,http://b.zgjok.com:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
NBA咪咕播37,http://b.zgjok.com:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
NBA咪咕播38,http://b.zgjok.com:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
NBA咪咕播39,http://b.zgjok.com:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
NBA咪咕播40,http://b.zgjok.com:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
NBA咪咕播41,http://b.zgjok.com:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
NBA咪咕播42,http://b.zgjok.com:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
NBA咪咕播43,http://b.zgjok.com:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
NBA咪咕播44,http://b.zgjok.com:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
NBA咪咕播45,http://b.zgjok.com:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
NBA咪咕播46,http://b.zgjok.com:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
NBA咪咕播47,http://b.zgjok.com:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
NBA咪咕播48,http://b.zgjok.com:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
NBA咪咕播49,http://b.zgjok.com:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
NBA咪咕播50,http://b.zgjok.com:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
NBA咪咕播51,http://b.zgjok.com:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
NBA咪咕播52,http://b.zgjok.com:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
NBA咪咕播53,http://b.zgjok.com:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
NBA咪咕壹4K,http://b.zgjok.com:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
NBA咪咕贰4K,http://b.zgjok.com:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive
NBA咪咕播01,http://tv.kmhlzxs.top:35455/itv/3000000001000005308.m3u8?cdn=FifastbLive
NBA咪咕播02,http://tv.kmhlzxs.top:35455/itv/3000000001000005969.m3u8?cdn=FifastbLive
NBA咪咕播03,http://tv.kmhlzxs.top:35455/itv/3000000001000007218.m3u8?cdn=FifastbLive
NBA咪咕播04,http://tv.kmhlzxs.top:35455/itv/3000000001000008001.m3u8?cdn=FifastbLive
NBA咪咕播05,http://tv.kmhlzxs.top:35455/itv/3000000001000008176.m3u8?cdn=FifastbLive
NBA咪咕播06,http://tv.kmhlzxs.top:35455/itv/3000000001000008379.m3u8?cdn=FifastbLive
NBA咪咕播07,http://tv.kmhlzxs.top:35455/itv/3000000001000010129.m3u8?cdn=FifastbLive
NBA咪咕播08,http://tv.kmhlzxs.top:35455/itv/3000000001000010948.m3u8?cdn=FifastbLive
NBA咪咕播09,http://tv.kmhlzxs.top:35455/itv/3000000001000026778.m3u8?cdn=FifastbLive
NBA咪咕播10,http://tv.kmhlzxs.top:35455/itv/3000000001000028638.m3u8?cdn=FifastbLive
NBA咪咕播11,http://tv.kmhlzxs.top:35455/itv/3000000001000031494.m3u8?cdn=FifastbLive
NBA咪咕播12,http://tv.kmhlzxs.top:35455/itv/3000000010000000097.m3u8?cdn=FifastbLive
NBA咪咕播13,http://tv.kmhlzxs.top:35455/itv/3000000010000002019.m3u8?cdn=FifastbLive
NBA咪咕播14,http://tv.kmhlzxs.top:35455/itv/3000000010000002032.m3u8?cdn=FifastbLive
NBA咪咕播15,http://tv.kmhlzxs.top:35455/itv/3000000010000002809.m3u8?cdn=FifastbLive
NBA咪咕播16,http://tv.kmhlzxs.top:35455/itv/3000000010000003915.m3u8?cdn=FifastbLive
NBA咪咕播17,http://tv.kmhlzxs.top:35455/itv/3000000010000004193.m3u8?cdn=FifastbLive
NBA咪咕播18,http://tv.kmhlzxs.top:35455/itv/3000000010000004464.m3u8?cdn=FifastbLive
NBA咪咕播19,http://tv.kmhlzxs.top:35455/itv/3000000010000005837.m3u8?cdn=FifastbLive
NBA咪咕播20,http://tv.kmhlzxs.top:35455/itv/3000000010000006077.m3u8?cdn=FifastbLive
NBA咪咕播21,http://tv.kmhlzxs.top:35455/itv/3000000010000006658.m3u8?cdn=FifastbLive
NBA咪咕播22,http://tv.kmhlzxs.top:35455/itv/3000000010000006944.m3u8?cdn=FifastbLive
NBA咪咕播23,http://tv.kmhlzxs.top:35455/itv/3000000010000007692.m3u8?cdn=FifastbLive
NBA咪咕播24,http://tv.kmhlzxs.top:35455/itv/3000000010000009788.m3u8?cdn=FifastbLive
NBA咪咕播25,http://tv.kmhlzxs.top:35455/itv/3000000010000010833.m3u8?cdn=FifastbLive
NBA咪咕播26,http://tv.kmhlzxs.top:35455/itv/3000000010000011112.m3u8?cdn=FifastbLive
NBA咪咕播27,http://tv.kmhlzxs.top:35455/itv/3000000010000011297.m3u8?cdn=FifastbLive
NBA咪咕播28,http://tv.kmhlzxs.top:35455/itv/3000000010000011518.m3u8?cdn=FifastbLive
NBA咪咕播29,http://tv.kmhlzxs.top:35455/itv/3000000010000011763.m3u8?cdn=FifastbLive
NBA咪咕播30,http://tv.kmhlzxs.top:35455/itv/3000000010000011873.m3u8?cdn=FifastbLive
NBA咪咕播31,http://tv.kmhlzxs.top:35455/itv/3000000010000012398.m3u8?cdn=FifastbLive
NBA咪咕播32,http://tv.kmhlzxs.top:35455/itv/3000000010000012450.m3u8?cdn=FifastbLive
NBA咪咕播33,http://tv.kmhlzxs.top:35455/itv/3000000010000012558.m3u8?cdn=FifastbLive
NBA咪咕播34,http://tv.kmhlzxs.top:35455/itv/3000000010000012616.m3u8?cdn=FifastbLive
NBA咪咕播35,http://tv.kmhlzxs.top:35455/itv/3000000010000015470.m3u8?cdn=FifastbLive
NBA咪咕播36,http://tv.kmhlzxs.top:35455/itv/3000000010000015560.m3u8?cdn=FifastbLive
NBA咪咕播37,http://tv.kmhlzxs.top:35455/itv/3000000010000017389.m3u8?cdn=FifastbLive
NBA咪咕播38,http://tv.kmhlzxs.top:35455/itv/3000000010000017678.m3u8?cdn=FifastbLive
NBA咪咕播39,http://tv.kmhlzxs.top:35455/itv/3000000010000017997.m3u8?cdn=FifastbLive
NBA咪咕播40,http://tv.kmhlzxs.top:35455/itv/3000000010000019380.m3u8?cdn=FifastbLive
NBA咪咕播41,http://tv.kmhlzxs.top:35455/itv/3000000010000019839.m3u8?cdn=FifastbLive
NBA咪咕播42,http://tv.kmhlzxs.top:35455/itv/3000000010000020168.m3u8?cdn=FifastbLive
NBA咪咕播43,http://tv.kmhlzxs.top:35455/itv/3000000010000021904.m3u8?cdn=FifastbLive
NBA咪咕播44,http://tv.kmhlzxs.top:35455/itv/3000000010000023434.m3u8?cdn=FifastbLive
NBA咪咕播45,http://tv.kmhlzxs.top:35455/itv/3000000010000024205.m3u8?cdn=FifastbLive
NBA咪咕播46,http://tv.kmhlzxs.top:35455/itv/3000000010000024691.m3u8?cdn=FifastbLive
NBA咪咕播47,http://tv.kmhlzxs.top:35455/itv/3000000010000025380.m3u8?cdn=FifastbLive
NBA咪咕播48,http://tv.kmhlzxs.top:35455/itv/3000000010000025943.m3u8?cdn=FifastbLive
NBA咪咕播49,http://tv.kmhlzxs.top:35455/itv/3000000010000027318.m3u8?cdn=FifastbLive
NBA咪咕播50,http://tv.kmhlzxs.top:35455/itv/3000000010000027638.m3u8?cdn=FifastbLive
NBA咪咕播51,http://tv.kmhlzxs.top:35455/itv/3000000010000027691.m3u8?cdn=FifastbLive
NBA咪咕播52,http://tv.kmhlzxs.top:35455/itv/3000000010000031669.m3u8?cdn=FifastbLive
NBA咪咕播53,http://tv.kmhlzxs.top:35455/itv/3000000010000032106.m3u8?cdn=FifastbLive
NBA咪咕壹4K,http://tv.kmhlzxs.top:35455/itv/3000000010000005180.m3u8?cdn=FifastbLive
NBA咪咕贰4K,http://tv.kmhlzxs.top:35455/itv/3000000010000015686.m3u8?cdn=FifastbLive












测试频道ᵛ𝟰,#genre#
香港 卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

凤凰中文,http://ali.hlspull.yximgs.com/live/diyp_fh2.flv
凤凰资讯,http://ali.hlspull.yximgs.com/live/diyp_fh1.flv
凤凰香港,http://ali.hlspull.yximgs.com/live/diyp_fh3.flv
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
J2,http://50.7.234.10:8278/j2_twn/playlist.m3u8?tid=MFCF3274854132748541&ct=19254&tsum=699466c18aac56202ad1d2843fd21032
TVB星河,http://php.jdshipin.com:8880/PLTV/iptv.php?id=xinghe
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
无线新闻,http://php.jdshipin.com/TVOD/iptv.php?id=wxxwt
星光视界台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv

NHTV,http://nonghyup.flive.skcdn.com/nonghyup/_definst_/nhlive/playlist.m3u8
重温经典频道,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
KBC韩国,http://119.200.131.11:1935/KBCTV/tv/playlist.m3u8
ANTV越南,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
大爱一台,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱二台,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w70581102.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
唯心电视,http://mobile.ccdntech.com/transcoder/_definst_/vod164_Live/live/chunklist_w1177047531.m3u8
星光视界,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
纬来精彩,http://61.221.215.25:8800/hls/48/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
动物星球,http://61.221.215.25:8800/hls/57/index.m3u8
港台RTHK33HD,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
港台RTHK34HD,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
大愛,https://epg.pw/stream/634d66848d8e5fe80d4fb498f3de9e0a841cad38d5e9a12d8e1b4a807a7f5857.m3u8
大愛2,https://epg.pw/stream/2b383d639b6b2eade22f2d085141a38ae48a98f24b8a06f485e23f7211bbf909.m3u8
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日本新闻,https://n24-cdn-live.ntv.co.jp/ch01/index.m3u8
法国时尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
俄罗斯频,https://rt-glb.rttv.com/dvr/rtnews/playlist_4500Kb.m3u8
韩国国防,http://mediaworks.dema.mil.kr:1935/live_edge/cudo.sdp/playlist.m3u8
韩国新闻,http://amdlive.ctnd.com.edgesuite.net:80/arirang_1ch/smil:arirang_1ch.smil/chunklist_b2256000_sleng.m3u8
日语新闻,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
AL Jazeera FHD,http://live-hls-web-aje.getaj.net/AJE/01.m3u8
韩·EBS-2,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
韩·EBS-1,http://ebsonairios.ebs.co.kr/groundwavetablet500k/tablet500k/groundwavetablet500k.m3u8
韩·EBS2,http://ebsonairios.ebs.co.kr/ebs2familypc/familypc1m/playlist.m3u8
